Index,Timestamp,Value,UnitsAbbreviation,Good,Questionable,Substituted,Annotated
397,2019-02-02T08:00:00Z,5.705924,MW,True,False,False,False
398,2019-02-03T08:00:00Z,5.729372,MW,True,False,False,False
399,2019-02-04T08:00:00Z,5.71374035,MW,True,False,False,False
400,2019-02-05T08:00:00Z,5.682476,MW,True,False,False,False
401,2019-02-06T08:00:00Z,5.69029236,MW,True,False,False,False
402,2019-02-07T08:00:00Z,5.682476,MW,True,False,False,False
403,2019-02-08T08:00:00Z,5.69029236,MW,True,False,False,False
404,2019-02-09T08:00:00Z,5.705924,MW,True,False,False,False
405,2019-02-10T08:00:00Z,5.69029236,MW,True,False,False,False
406,2019-02-11T08:00:00Z,5.682476,MW,True,False,False,False
407,2019-02-12T08:00:00Z,5.71374035,MW,True,False,False,False
408,2019-02-13T08:00:00Z,0.0,MW,True,False,False,False
409,2019-02-14T08:00:00Z,0.0,MW,True,False,False,False
410,2019-02-15T08:00:00Z,0.0,MW,True,False,False,False
